jeu_200_75_5.txt_3_currentACO	jeu_200_75_5.txt_3_bestACO	
310	179681	179681	
311	179681	179681	
312	179681	179681	
313	179681	179681	
314	179681	179681	
315	179681	179681	
316	179681	179681	
317	179681	179681	
318	179681	179681	
319	179681	179681	
320	179681	179681	
321	179681	179681	
322	179681	179681	
323	179681	179681	
324	179681	179681	
325	179681	179681	
326	179681	179681	
327	179681	179681	
328	179681	179681	
329	179681	179681	
330	179681	179681	
331	179681	179681	
332	179681	179681	
333	179681	179681	
334	179681	179681	
335	179681	179681	
336	179681	179681	
337	179681	179681	
338	179681	179681	
339	179681	179681	
340	179681	179681	
341	179681	179681	
342	179681	179681	
343	179681	179681	
344	179681	179681	
345	179681	179681	
346	179681	179681	
347	179681	179681	
348	179681	179681	
349	179681	179681	
350	179681	179681	
351	179681	179681	
352	179681	179681	
353	179681	179681	
354	179681	179681	
355	179681	179681	
356	179681	179681	
357	179681	179681	
358	179681	179681	
359	179681	179681	
360	179681	179681	
361	179681	179681	
362	179681	179681	
363	179681	179681	
364	179681	179681	
365	179681	179681	
366	179681	179681	
367	179681	179681	
368	179681	179681	
369	179681	179681	
370	179681	179681	
371	179681	179681	
372	179681	179681	
373	179681	179681	
374	179681	179681	
375	179681	179681	
376	179681	179681	
377	179681	179681	
378	179681	179681	
379	179681	179681	
380	179681	179681	
381	179681	179681	
382	179681	179681	
383	179681	179681	
384	179681	179681	
385	179681	179681	
386	179681	179681	
387	179681	179681	
388	179681	179681	
389	179681	179681	
390	179681	179681	
391	179681	179681	
392	179681	179681	
393	179681	179681	
394	179681	179681	
395	179681	179681	
396	179681	179681	
397	179681	179681	
398	179681	179681	
399	179681	179681	
400	179681	179681	
401	179681	179681	
402	179681	179681	
403	179681	179681	
404	179681	179681	
405	179681	179681	
406	179681	179681	
407	179681	179681	
408	179681	179681	
409	179681	179681	
410	179681	179681	
411	179681	179681	
412	179681	179681	
413	179681	179681	
414	179681	179681	
415	179681	179681	
416	179681	179681	
417	179681	179681	
418	179681	179681	
419	179681	179681	
420	179681	179681	
421	179681	179681	
422	179681	179681	
423	179681	179681	
424	179681	179681	
425	179681	179681	
426	179681	179681	
427	179681	179681	
428	179681	179681	
429	179681	179681	
430	179681	179681	
431	179681	179681	
432	179681	179681	
433	179681	179681	
434	179681	179681	
435	179681	179681	
436	179681	179681	
437	179681	179681	
438	179681	179681	
439	179681	179681	
440	179681	179681	
441	179681	179681	
442	179681	179681	
443	179681	179681	
444	179681	179681	
445	179681	179681	
446	179681	179681	
447	179681	179681	
448	179681	179681	
449	179681	179681	
450	179681	179681	
451	179681	179681	
452	179681	179681	
453	179681	179681	
454	179681	179681	
455	179681	179681	
456	179681	179681	
457	179681	179681	
458	179681	179681	
459	179681	179681	
460	179681	179681	
461	179681	179681	
462	179681	179681	
463	179681	179681	
464	179681	179681	
465	179681	179681	
466	179681	179681	
467	179681	179681	
468	179681	179681	
469	179681	179681	
470	179681	179681	
471	179681	179681	
472	179681	179681	
473	179681	179681	
474	179681	179681	
475	179681	179681	
476	179681	179681	
477	179681	179681	
478	179681	179681	
479	179681	179681	
480	179681	179681	
481	179681	179681	
482	179681	179681	
483	179681	179681	
484	179681	179681	
485	179681	179681	
486	179681	179681	
487	179681	179681	
488	179681	179681	
489	179681	179681	
490	179681	179681	
491	179681	179681	
492	179681	179681	
493	179681	179681	
494	179681	179681	
495	179681	179681	
496	179681	179681	
497	179681	179681	
498	179681	179681	
499	179681	179681	
500	179681	179681	
501	179681	179681	
502	179681	179681	
503	179681	179681	
504	179681	179681	
505	179681	179681	
506	179681	179681	
507	179681	179681	
508	179681	179681	
509	179681	179681	
510	179681	179681	
511	179681	179681	
512	179681	179681	
513	179681	179681	
514	179681	179681	
515	179681	179681	
516	179681	179681	
517	179681	179681	
518	179681	179681	
519	179681	179681	
520	179681	179681	
521	179681	179681	
522	179681	179681	
523	179681	179681	
524	179681	179681	
525	179681	179681	
526	179681	179681	
527	179681	179681	
528	179681	179681	
529	179681	179681	
530	179681	179681	
531	179681	179681	
532	179681	179681	
533	179681	179681	
534	179681	179681	
535	179681	179681	
536	179681	179681	
537	179681	179681	
538	179681	179681	
539	179681	179681	
540	179681	179681	
541	179681	179681	
542	179681	179681	
543	179681	179681	
544	179681	179681	
545	179681	179681	
546	179681	179681	
547	179681	179681	
548	179681	179681	
549	179681	179681	
550	179681	179681	
551	179681	179681	
552	179681	179681	
553	179681	179681	
554	179681	179681	
555	179681	179681	
Column 5: 555
Column 6: 555
