jeu_200_75_5.txt_5_currentACO	jeu_200_75_5.txt_5_bestACO	
227	112822	112822	
228	112822	112822	
229	112822	112822	
230	112822	112822	
231	112822	112822	
232	112822	112822	
233	112822	112822	
234	112822	112822	
235	112822	112822	
236	112822	112822	
237	112822	112822	
238	112822	112822	
239	112822	112822	
240	112822	112822	
241	112822	112822	
242	112822	112822	
243	112822	112822	
244	112822	112822	
245	112822	112822	
246	112822	112822	
247	112822	112822	
248	112822	112822	
249	112822	112822	
250	112822	112822	
251	112822	112822	
252	112822	112822	
253	112822	112822	
254	112822	112822	
255	112822	112822	
256	112822	112822	
257	112822	112822	
258	112822	112822	
259	112822	112822	
260	112822	112822	
261	112822	112822	
262	112822	112822	
263	112822	112822	
264	112822	112822	
265	112822	112822	
266	112822	112822	
267	112822	112822	
268	112822	112822	
269	112822	112822	
270	112822	112822	
271	112822	112822	
272	112822	112822	
273	112822	112822	
274	112822	112822	
275	112822	112822	
276	112822	112822	
277	112822	112822	
278	112822	112822	
279	112822	112822	
280	112822	112822	
281	112822	112822	
282	112822	112822	
283	112822	112822	
284	112822	112822	
285	112822	112822	
286	112822	112822	
287	112822	112822	
288	112822	112822	
289	112822	112822	
290	112822	112822	
291	112822	112822	
292	112822	112822	
293	112822	112822	
294	112822	112822	
295	112822	112822	
296	112822	112822	
297	112822	112822	
298	112822	112822	
299	112822	112822	
300	112822	112822	
301	112822	112822	
302	112822	112822	
303	112822	112822	
304	112822	112822	
305	112822	112822	
306	112822	112822	
307	112822	112822	
308	112822	112822	
309	112822	112822	
310	112822	112822	
311	112822	112822	
312	112822	112822	
313	112822	112822	
314	112822	112822	
315	112822	112822	
316	112822	112822	
317	112822	112822	
318	112822	112822	
319	112822	112822	
320	112822	112822	
321	112822	112822	
322	112822	112822	
323	112822	112822	
324	112822	112822	
325	112822	112822	
326	112822	112822	
327	112822	112822	
328	112822	112822	
329	112822	112822	
330	112822	112822	
331	112822	112822	
332	112822	112822	
333	112822	112822	
334	112822	112822	
335	112822	112822	
336	112822	112822	
337	112822	112822	
338	112822	112822	
339	112822	112822	
340	112822	112822	
341	112822	112822	
342	112822	112822	
343	112822	112822	
344	112822	112822	
345	112822	112822	
346	112822	112822	
347	112822	112822	
348	112822	112822	
349	112822	112822	
350	112822	112822	
351	112822	112822	
352	112822	112822	
353	112822	112822	
354	112822	112822	
355	112822	112822	
356	112822	112822	
357	112822	112822	
358	112822	112822	
359	112822	112822	
360	112822	112822	
361	112822	112822	
362	112822	112822	
363	112822	112822	
364	112822	112822	
365	112822	112822	
366	112822	112822	
367	112822	112822	
368	112822	112822	
369	112822	112822	
370	112822	112822	
371	112822	112822	
372	112822	112822	
373	112822	112822	
374	112822	112822	
375	112822	112822	
376	112822	112822	
377	112822	112822	
378	112822	112822	
379	112822	112822	
380	112822	112822	
381	112822	112822	
382	112822	112822	
383	112822	112822	
384	112822	112822	
385	112822	112822	
386	112822	112822	
387	112822	112822	
388	112822	112822	
389	112822	112822	
390	112822	112822	
391	112822	112822	
392	112822	112822	
393	112822	112822	
394	112822	112822	
395	112822	112822	
396	112822	112822	
397	112822	112822	
398	112822	112822	
399	112822	112822	
400	112822	112822	
401	112822	112822	
402	112822	112822	
403	112822	112822	
404	112822	112822	
405	112822	112822	
406	112822	112822	
407	112822	112822	
408	112822	112822	
409	112822	112822	
410	112822	112822	
411	112822	112822	
412	112822	112822	
413	112822	112822	
414	112822	112822	
415	112822	112822	
416	112822	112822	
417	112822	112822	
418	112822	112822	
419	112822	112822	
420	112822	112822	
421	112822	112822	
422	112822	112822	
423	112822	112822	
424	112822	112822	
425	112822	112822	
426	112822	112822	
427	112822	112822	
428	112822	112822	
429	112822	112822	
430	112822	112822	
431	112822	112822	
432	112822	112822	
433	112822	112822	
434	112822	112822	
435	112822	112822	
436	112822	112822	
437	112822	112822	
438	112822	112822	
439	112822	112822	
440	112822	112822	
441	112822	112822	
442	112822	112822	
443	112822	112822	
444	112822	112822	
445	112822	112822	
446	112822	112822	
447	112822	112822	
448	112822	112822	
449	112822	112822	
450	112822	112822	
Column 5: 450
Column 6: 450
